video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
eOFmgaKMNGE,746097,2,1,3,13
ghg-ND6cPmQ,2735102,2,1,3,13
ip289b5XFqE,1523518,2,1,3,13
jri13cvIk2Y,2018794,2,1,3,13
kD1kFZfVyGI,877663,2,1,3,13
mLUZel-6p-g,1836724,3,1,3,13
nIfDKe4DuXk,761682,2,1,3,13
qczuSCSvzug,664954,2,1,3,13
rOaqw6HQoLk,1361788,3,1,3,13
sFXjfb8S7Y4,2609654,2,1,3,13
uuoL1k_gaeA,2028351,3,1,3,13
vZ6T8r8K0ts,3052248,3,1,3,13
xzz21RDkqeM,1723528,2,1,3,13
zwTEtZiFK4Q,1210363,2,1,3,13
2BkLYzkjh8g,710262,3,1,3,13
35wcLcVucW8,1627683,2,1,3,13
3X4zJ9i-6FA,2564422,3,1,3,13
3dhGalYIZnE,877383,2,1,3,13
9MscvYQK6es,2569530,3,1,3,13
A19yY5CkuyQ,771081,2,1,3,13
BzpYhVgQrOo,2379989,3,1,3,13
GXzkbeKrbkc,9851005,2,1,3,13
NlZcBUB92GA,1478924,2,1,3,13
PR3lnpRbyzA,1209022,2,1,3,13
QFQVXWahqkI,3844417,2,1,3,13
QJdh0O-F8ZA,882263,3,1,3,13
QL3H7CUJMDU,3402457,2,1,3,13
SseoBLCnb38,896215,2,1,3,13
VBTtvPNPcWw,4053680,2,1,3,13
Ws4jfJmAxAs,917970,2,1,3,13
XPL7uAwvPDI,894602,2,1,3,13
Xc0XzbdvEZM,2544020,2,1,3,13
Z2-zoHx241Q,792492,2,1,3,13
ba7B7cdbS5w,738335,3,1,3,13
cWoehNBz17w,756669,2,1,3,13
frMcB88RKoI,1623080,2,1,3,13
ihPYQqM2Bhw,3252930,2,1,3,13
jtyPT9FAsj0,2454218,2,1,3,13
k-amupfoQBE,2877092,2,1,3,13
o9zO1RCs7aM,1850668,3,1,3,13
qFaV2_n73w8,975922,2,1,3,13
rturpfKPbUc,712768,3,1,3,13
vF6Yh-7vLoc,1738837,2,1,3,13
vqywO-hwuK8,1755095,3,1,3,13
xbbnLE2q6QE,850782,3,1,3,13
y2h8i9l3Vwk,4857655,2,1,3,13
yIv4R8EOybU,1142799,2,1,3,13
-ZmPjb5-u6Y,3307028,3,1,3,13
-iAv_MqokCk,880116,2,1,3,13
0IuNHpBRqlU,803893,2,1,3,13
11CX8JvQND4,1189751,3,1,3,13
2V4f0ahOKR8,1796688,2,1,3,13
2xbhdon1yso,952665,2,1,3,13
4O1sXJJJOYI,1057387,3,1,3,13
4k-Ypvg7woE,1045020,2,1,3,13
4uzRvhkPgII,2095950,2,1,3,13
5zgi0e88Jhs,1235760,2,1,3,13
6akVHeJmk7c,1720319,2,1,3,13
7MacBC8cLjg,2490405,2,1,3,13
CnJSXiWQs-w,1121704,3,1,3,13
CxPULdBaGWE,1951573,2,1,3,13
DRHDDcOEWak,3819425,3,1,3,13
Fh7pcZoWo0o,757781,2,1,3,13
GCtnP02lmVA,1488330,3,1,3,13
GH7kTACMcMI,763875,2,1,3,13
P88_h-BIERo,748384,3,1,3,13
PJBxqBbrW7I,1459567,3,1,3,13
SOK7Ql6x5zM,1396508,2,1,3,13
SaGSuFRTdJM,1325720,3,1,3,13
TLh2PlkgJwg,6952833,3,1,3,13
UfvWt88is7c,689974,2,1,3,13
VaABB-vArm8,711104,2,1,3,13
bORhwMiAs_o,745315,3,1,3,13
bX1OIETUvxc,1554476,3,1,3,13
bt8tzRbMW-c,791885,3,1,3,13
f8-hsV4VVJI,641950,3,1,3,13
iU3dB3TmZVU,779017,3,1,3,13
iZ_u6zFcuDU,2261242,2,1,3,13
j4JDW88cVJE,1326116,2,1,3,13
jEzN8_4hBUM,3510889,2,1,3,13
jxtqPMpg6oQ,938124,2,1,3,13
lfCQaLXKxFI,664959,2,1,3,13
mdZovLG7t0w,1114347,3,1,3,13
oYc0-AVarv4,662366,2,1,3,13
pczkqXFlwWc,897732,2,1,3,13
rJNpbzN__To,1109275,3,1,3,13
r_oXe6cdfEE,1132629,2,1,3,13
uS5wWfx9yGQ,841396,3,1,3,13
uX_mv2IMUC0,1149420,2,1,3,13
un8GXJp6mkY,944749,2,1,3,13
vDi1bioly-k,1812548,2,1,3,13
yUYT9s-oPNc,10549792,3,1,3,13
22WlxU52_ts,1788884,3,1,3,13
3DrZP3SwaXA,1386689,2,1,3,13
4Fykc5UhxAk,1904446,2,1,3,13
66x9mklmTOA,621184,2,1,3,13
9QVuC3APgTc,1401449,2,1,3,13
CBCWw9hyGx0,1514108,3,1,3,13
Cje7qU1sJRs,1070126,3,1,3,13
